trajet,catr,circ,nbv,prof,plan,surf,infra,situ,vma,mois,lum,dep,agg,int,atm,col,catv,obs,obsm,choc,pieton,sexe_conducteur,age,Num_Acc,Y
1,3,2,2,1,1,1,0,1,2,8,1,93,2,1,1,5,3,0,2,2,0,1,39,202200040423,0
4,3,2,2,1,1,1,0,1,2,8,1,93,2,1,1,5,3,0,2,2,0,1,26,202200040423,0
0,3,2,2,1,1,1,0,1,2,8,1,93,2,1,1,5,3,0,2,2,0,1,67,202200040423,0
0,3,2,2,1,1,1,0,1,2,8,1,93,2,1,1,5,3,0,2,2,0,1,77,202200040423,0
9,3,2,2,1,1,1,0,1,2,8,1,93,2,1,1,5,3,0,2,2,0,1,39,202200040423,0
1,3,1,1,1,1,1,0,1,2,8,1,92,2,9,1,3,2,0,2,1,0,1,24,202200040431,0
3,3,1,1,1,1,1,0,1,2,8,1,92,2,9,1,3,2,0,2,1,0,1,34,202200040431,0
1,4,2,2,1,1,1,0,1,2,8,1,92,2,1,1,3,3,0,2,3,0,1,55,202200040433,0
1,4,2,2,1,1,1,0,1,2,8,1,92,2,1,1,3,3,0,2,3,0,0,40,202200040433,0
5,3,2,2,2,3,1,0,1,3,2,1,85,1,1,1,4,5,0,2,1,0,1,58,202200040434,0
5,3,2,2,2,3,1,0,1,3,2,1,85,1,1,1,4,5,0,2,1,0,1,22,202200040434,0
5,3,2,2,2,3,1,0,1,3,2,1,85,1,1,1,4,5,0,2,1,0,1,22,202200040434,0
5,3,2,2,2,3,1,0,1,3,2,1,85,1,1,1,4,5,0,2,1,0,1,23,202200040434,0
9,3,2,4,1,1,1,9,6,2,7,1,93,2,9,1,3,3,0,2,6,0,0,21,202200040435,0
1,3,2,4,1,1,1,9,6,2,7,1,93,2,9,1,3,3,0,2,6,0,1,21,202200040435,0
0,3,3,4,2,2,1,1,4,2,7,5,92,2,2,1,6,3,15,0,1,0,1,20,202200040437,0
5,4,1,1,1,2,1,5,1,2,8,5,92,2,7,1,7,0,0,0,1,0,1,19,202200040438,0
0,3,3,7,1,2,9,2,1,2,7,1,92,2,1,1,7,5,0,0,8,0,1,21,202200040439,0
3,4,2,2,1,1,1,0,4,2,2,1,85,2,1,1,6,2,6,0,1,0,1,44,202200040441,0
4,3,2,4,1,1,1,0,1,2,7,1,92,2,3,1,3,3,0,2,3,0,1,58,202200040442,0
0,3,2,4,1,1,1,0,1,2,7,1,92,2,3,1,3,3,0,2,3,0,0,23,202200040442,0
1,4,1,1,1,1,1,0,1,2,7,1,92,2,1,1,3,0,0,2,8,0,1,26,202200040446,0
1,4,1,1,1,1,1,0,1,2,7,1,92,2,1,1,3,0,0,2,8,0,1,44,202200040446,0
5,3,2,1,3,1,1,0,1,2,8,1,92,2,3,1,2,3,0,2,1,0,1,56,202200040447,0
4,3,2,1,3,1,1,0,1,2,8,1,92,2,3,1,2,3,0,2,1,0,1,59,202200040447,0
5,3,2,2,1,3,1,0,1,2,2,5,27,1,1,1,5,3,0,2,2,0,0,43,202200040448,1
5,3,2,2,1,3,1,0,1,2,2,5,27,1,1,1,5,3,0,2,2,0,0,35,202200040448,1
1,3,2,2,1,3,1,0,1,2,2,5,27,1,1,1,5,3,0,2,2,0,1,30,202200040448,1
1,3,2,2,1,1,1,0,1,2,7,1,92,2,1,1,6,3,0,1,1,1,0,27,202200040449,0
0,3,2,2,1,1,1,0,5,2,7,1,92,2,1,1,3,0,0,2,8,0,0,55,202200040452,0
1,3,2,2,1,1,1,0,5,2,7,1,92,2,1,1,3,0,0,2,8,0,0,35,202200040452,0
5,1,3,4,1,2,1,0,2,4,2,2,3,1,1,1,6,3,3,0,9,0,1,30,202200040454,1
9,3,2,6,1,1,1,0,1,1,7,1,92,2,1,1,3,3,0,2,5,0,0,63,202200040455,0
1,3,2,6,1,1,1,0,1,1,7,1,92,2,1,1,3,3,0,2,5,0,1,36,202200040455,0
4,3,3,6,1,1,1,0,1,2,7,1,92,2,1,1,6,4,0,1,4,1,1,56,202200040456,0
5,3,2,2,2,1,1,0,3,3,8,1,4,1,1,1,6,3,2,0,1,0,1,40,202200040457,0
1,4,2,2,1,1,1,0,1,1,8,1,56,2,1,1,1,1,0,2,1,0,1,22,202200040459,0
1,4,2,2,1,1,1,0,1,1,8,1,56,2,1,1,1,1,0,2,1,0,1,44,202200040459,0
5,3,2,2,2,3,1,0,1,2,8,2,76,2,1,1,6,3,6,0,3,0,0,37,202200040461,0
1,3,1,2,1,1,1,0,1,2,7,1,92,2,1,1,4,3,0,2,1,0,1,51,202200040462,0
5,3,1,2,1,1,1,0,1,2,7,1,92,2,1,1,4,3,0,2,1,0,0,31,202200040462,0
1,3,1,2,1,1,1,0,1,2,7,1,92,2,1,1,4,3,0,2,1,0,1,31,202200040462,0
0,2,2,2,2,1,1,0,3,2,7,3,97,2,1,1,6,2,5,0,2,0,1,33,202200040463,0
5,2,2,2,2,1,1,0,1,3,8,1,98,1,1,1,2,3,0,0,4,0,0,20,202200040464,0
5,2,2,2,2,1,1,0,1,3,8,1,98,1,1,1,2,3,0,0,4,0,1,51,202200040464,0
0,4,2,1,1,1,1,0,1,3,7,1,22,1,2,1,1,3,0,0,1,0,1,45,202200040468,0
0,4,2,1,1,1,1,0,1,3,7,1,22,1,2,1,1,3,0,0,1,0,1,19,202200040468,0
5,3,2,2,1,1,1,0,1,3,8,3,11,1,1,1,2,3,0,2,1,0,1,21,202200040469,0
4,3,2,2,1,1,1,0,1,3,8,3,11,1,1,1,2,3,0,2,1,0,1,36,202200040469,0
0,3,2,2,1,1,1,0,1,2,7,2,6,1,1,1,1,3,0,2,3,0,1,29,202200040470,0
0,3,2,2,1,1,1,0,1,2,7,2,6,1,1,1,1,3,0,2,3,0,1,24,202200040470,0
0,4,2,2,1,1,1,0,8,3,8,3,11,1,1,1,7,3,15,0,0,0,0,21,202200040472,0
5,3,2,2,2,2,1,0,1,3,7,1,5,1,1,8,7,5,13,0,8,0,1,66,202200040473,0
5,3,2,2,1,1,1,0,1,1,8,1,63,2,2,1,3,2,0,2,1,0,1,15,202200040474,0
4,3,2,2,1,1,1,0,1,1,8,1,63,2,2,1,3,2,0,2,1,0,1,41,202200040474,0
5,3,2,2,1,3,1,0,1,3,7,1,51,1,4,1,2,4,0,2,5,0,1,21,202200040476,0
5,3,2,2,1,3,1,0,1,3,7,1,51,1,4,1,2,4,0,2,5,0,1,49,202200040476,0
5,3,2,2,1,1,1,0,3,3,8,3,34,1,1,1,6,3,2,0,1,0,1,36,202200040478,0
4,1,3,4,1,1,1,0,1,4,7,3,21,1,1,1,2,0,0,0,0,0,1,40,202200040479,0
4,1,3,4,1,1,1,0,1,4,7,3,21,1,1,1,2,0,0,0,0,0,1,42,202200040479,0
4,3,3,4,1,1,1,0,1,4,2,1,13,1,1,1,6,0,4,0,0,0,1,43,202200040480,0
5,1,3,4,1,2,1,0,1,4,7,1,19,1,9,1,6,3,0,0,6,0,0,60,202200040483,0
1,1,3,4,1,2,1,0,1,4,7,1,19,1,9,1,6,3,0,0,6,0,1,23,202200040483,0
5,3,2,1,1,2,2,5,1,2,8,1,29,1,6,2,7,2,0,0,8,0,1,17,202200040484,0
5,3,2,2,1,1,1,0,1,3,2,1,61,1,2,1,3,3,0,2,3,0,0,21,202200040485,0
4,3,2,2,1,1,1,0,1,3,2,1,61,1,2,1,3,3,0,2,3,0,1,59,202200040485,0
0,3,2,2,3,1,1,0,1,3,7,1,83,1,1,1,3,3,17,0,3,0,1,49,202200040486,0
5,3,2,2,3,1,1,0,1,3,7,1,83,1,1,1,3,3,17,0,3,0,1,34,202200040486,0
5,3,2,1,1,1,1,5,3,3,8,2,29,1,2,1,6,3,2,0,1,0,1,35,202200040487,0
9,3,2,2,1,3,1,0,3,3,8,1,31,1,1,8,7,3,16,0,1,0,0,20,202200040488,0
1,3,2,2,2,3,1,0,1,3,6,1,97,1,1,1,6,5,8,0,0,0,1,34,202200040492,0
1,4,2,2,1,2,1,0,3,3,2,1,29,1,1,1,6,4,2,0,2,0,1,35,202200040495,0
5,3,2,2,2,2,1,0,3,3,7,3,33,1,1,1,6,3,13,0,1,0,1,31,202200040496,0
2,4,2,2,1,2,1,0,1,2,8,1,40,2,1,1,1,3,0,2,3,0,0,40,202200040499,0
3,4,2,2,1,2,1,0,1,2,8,1,40,2,1,1,1,3,0,2,3,0,0,87,202200040499,0
5,3,2,2,1,1,1,0,1,3,7,1,89,1,3,1,2,5,0,2,1,0,1,30,202200040500,0
5,3,2,2,1,1,1,0,1,3,7,1,89,1,3,1,2,5,0,2,1,0,1,45,202200040500,0
3,2,2,3,1,1,1,0,1,3,2,1,27,1,3,1,2,3,13,0,4,0,1,21,202200040501,0
5,2,2,3,1,1,1,0,1,3,2,1,27,1,3,1,2,3,13,0,4,0,1,19,202200040501,0
1,5,2,2,1,3,1,0,1,2,7,1,42,2,3,1,3,5,0,2,7,0,1,52,202200040502,0
5,5,2,2,1,3,1,0,1,2,7,1,42,2,3,1,3,5,0,2,7,0,1,71,202200040502,0
5,3,2,2,2,4,1,0,8,3,2,1,27,1,1,7,7,5,2,0,8,0,1,70,202200040503,0
3,3,2,2,1,1,1,0,1,2,7,1,86,2,1,7,1,3,0,2,3,0,1,23,202200040505,0
5,3,2,2,1,1,1,0,1,2,7,1,86,2,1,7,1,3,0,2,3,0,1,67,202200040505,0
4,3,2,2,1,3,2,0,1,2,8,1,27,2,3,2,1,0,0,2,3,0,1,62,202200040506,0
3,3,2,2,1,3,2,0,1,2,8,1,27,2,3,2,1,0,0,2,3,0,0,61,202200040506,0
2,3,2,2,1,1,1,0,1,3,2,3,76,1,1,1,1,3,0,2,1,0,1,23,202200040508,0
1,3,2,2,1,1,1,0,1,3,2,3,76,1,1,1,1,3,0,2,1,0,1,48,202200040508,0
5,4,2,2,1,1,1,0,1,2,2,1,60,2,1,1,7,5,0,0,7,0,1,29,202200040511,0
5,4,2,2,2,3,1,0,8,3,2,3,80,2,1,1,6,3,15,0,8,0,1,21,202200040514,1
5,3,2,2,2,2,1,0,1,3,7,1,25,1,1,1,6,5,3,0,7,0,1,58,202200040515,0
0,3,2,2,2,3,1,0,1,3,8,1,24,1,1,1,1,3,0,2,3,0,0,78,202200040516,1
4,3,2,2,2,3,1,0,1,3,8,1,24,1,1,1,1,3,0,2,3,0,1,61,202200040516,1
9,1,3,3,2,1,1,1,1,2,2,1,13,1,1,1,4,3,0,2,1,0,1,21,202200040519,0
9,1,3,3,2,1,1,1,1,2,2,1,13,1,1,1,4,3,0,2,1,0,1,20,202200040519,0
5,1,3,3,2,1,1,1,1,2,2,1,13,1,1,1,4,3,0,2,1,0,0,21,202200040519,0
5,3,2,3,1,3,1,0,8,3,7,1,44,1,1,1,1,3,0,2,1,0,1,52,202200040520,1
5,3,2,3,1,3,1,0,8,3,7,1,44,1,1,1,1,3,0,2,1,0,1,48,202200040520,1
0,1,3,3,1,1,1,0,1,3,2,3,13,1,1,1,2,3,0,2,1,0,0,49,202200040523,0
0,1,3,3,1,1,1,0,1,3,2,3,13,1,1,1,2,3,0,2,1,0,1,24,202200040523,0
-1,3,2,2,1,2,1,0,1,3,7,1,38,2,1,1,3,3,0,0,0,0,0,21,202200040525,0
1,3,2,2,1,2,1,0,1,3,7,1,38,2,1,1,3,3,0,0,0,0,1,38,202200040525,0
5,1,1,3,2,1,1,0,1,3,2,5,13,1,1,1,2,3,0,2,3,0,1,43,202200040526,0
5,1,1,3,2,1,1,0,1,3,2,5,13,1,1,1,2,3,0,2,3,0,1,43,202200040526,0
5,3,2,2,2,2,1,0,3,3,7,1,2,1,1,1,6,3,2,0,2,0,1,21,202200040527,0
5,1,3,0,1,1,1,7,1,2,8,1,78,1,1,1,3,3,0,2,2,0,1,21,202200040528,0
5,1,3,0,1,1,1,7,1,2,8,1,78,1,1,1,3,3,0,2,2,0,1,45,202200040528,0
5,3,2,2,2,3,1,0,1,3,7,1,2,1,1,1,7,5,0,0,7,0,1,22,202200040529,0
5,1,3,6,2,1,1,0,1,4,2,1,69,1,1,1,6,3,3,0,7,0,1,21,202200040530,1
-1,3,2,2,2,1,1,0,1,2,8,1,77,2,1,1,1,3,0,1,2,1,0,21,202200040531,0
5,1,1,3,1,1,2,0,1,4,2,3,78,1,1,1,5,3,14,0,1,0,1,28,202200040535,0
4,1,1,3,1,1,2,0,1,4,2,3,78,1,1,1,5,3,14,0,1,0,1,36,202200040535,0
5,1,1,3,1,1,2,0,1,4,2,3,78,1,1,1,5,3,14,0,1,0,1,41,202200040535,0
5,5,2,2,1,1,1,2,1,3,5,1,58,1,1,1,2,2,0,0,6,0,1,15,202200040536,0
5,5,2,2,1,1,1,2,1,3,5,1,58,1,1,1,2,2,0,0,6,0,1,15,202200040536,0
4,4,3,2,1,1,1,0,1,1,6,1,75,2,2,1,3,0,0,2,8,0,1,59,202200040538,0
9,4,3,2,1,1,1,0,1,1,6,1,75,2,2,1,3,0,0,2,8,0,1,21,202200040538,0
5,3,2,2,1,2,1,0,3,2,7,5,54,2,1,1,6,3,6,0,3,0,1,21,202200040540,0
1,1,3,5,1,1,1,0,1,3,2,4,92,1,1,1,4,5,0,0,0,0,1,27,202200040541,1
4,1,3,5,1,1,1,0,1,3,2,4,92,1,1,1,4,5,0,0,0,0,1,45,202200040541,1
0,1,3,5,1,1,1,0,1,3,2,4,92,1,1,1,4,5,0,0,0,0,1,46,202200040541,1
1,4,2,4,1,1,1,0,1,1,6,1,75,2,2,1,3,3,0,2,8,0,0,31,202200040543,0
1,4,2,4,1,1,1,0,1,1,6,1,75,2,2,1,3,3,0,2,8,0,1,49,202200040543,0
0,3,2,2,1,1,1,1,1,3,8,1,83,1,1,1,3,3,0,2,7,0,1,54,202200040544,0
0,3,2,2,1,1,1,1,1,3,8,1,83,1,1,1,3,3,0,2,7,0,1,46,202200040544,0
1,1,3,6,1,2,1,0,1,3,2,1,92,1,1,7,3,5,0,2,7,0,1,33,202200040545,0
1,1,3,6,1,2,1,0,1,3,2,1,92,1,1,7,3,5,0,2,7,0,1,43,202200040545,0
5,3,2,2,1,1,1,0,1,2,8,1,4,2,3,1,3,0,0,2,1,0,1,16,202200040546,0
5,3,2,2,1,1,1,0,1,2,8,1,4,2,3,1,3,0,0,2,1,0,1,80,202200040546,0
5,3,2,2,2,2,1,0,1,2,7,1,14,2,3,1,1,3,0,2,3,0,0,76,202200040547,0
5,3,2,2,2,2,1,0,1,2,7,1,14,2,3,1,1,3,0,2,3,0,1,67,202200040547,0
0,1,3,4,1,1,1,1,1,3,2,1,93,1,1,1,3,5,0,2,8,0,1,22,202200040548,0
0,1,3,4,1,1,1,1,1,3,2,1,93,1,1,1,3,5,0,2,8,0,1,35,202200040548,0
0,3,2,2,1,1,1,0,1,1,6,1,94,2,1,1,3,3,0,2,3,0,1,21,202200040549,0
1,3,2,2,1,1,1,0,1,1,6,1,94,2,1,1,3,3,0,2,3,0,1,31,202200040549,0
0,3,2,2,1,1,1,0,1,3,7,1,60,1,1,1,7,3,0,0,1,0,1,36,202200040551,0
1,2,1,2,1,1,1,0,1,2,2,3,77,1,1,1,6,0,3,0,9,0,1,33,202200040552,0
1,3,2,2,1,2,1,0,8,2,8,1,69,2,1,1,3,1,0,2,1,0,1,16,202200040554,0
9,3,2,2,1,2,1,0,8,2,8,1,69,2,1,1,3,1,0,2,1,0,0,23,202200040554,0
1,4,2,2,1,1,1,0,5,2,6,1,94,2,3,1,1,1,0,2,1,0,1,19,202200040555,0
4,4,2,2,1,1,1,0,5,2,6,1,94,2,3,1,1,1,0,2,1,0,0,33,202200040555,0
0,4,2,5,1,1,2,0,1,2,2,1,76,2,1,2,6,0,0,1,7,1,1,21,202200040556,0
3,3,2,2,1,1,1,0,1,3,7,1,40,1,2,1,3,3,13,2,6,0,1,21,202200040558,1
1,3,2,2,1,1,1,0,1,3,7,1,40,1,2,1,3,3,13,2,6,0,1,49,202200040558,1
9,3,3,4,1,1,1,0,1,2,6,1,94,2,6,1,2,3,0,2,1,0,0,33,202200040560,0
9,3,3,4,1,1,1,0,1,2,6,1,94,2,6,1,2,3,0,2,1,0,1,42,202200040560,0
0,3,3,2,1,1,2,0,1,3,8,1,22,1,1,2,1,3,0,2,1,0,1,30,202200040561,0
0,3,3,2,1,1,2,0,1,3,8,1,22,1,1,2,1,3,0,2,1,0,0,57,202200040561,0
5,4,2,2,2,1,1,0,1,1,2,1,7,2,1,1,6,3,0,1,1,1,1,71,202200040562,0
9,3,2,2,2,3,1,0,1,3,8,1,27,1,9,1,1,3,0,2,3,0,0,56,202200040564,0
0,3,2,2,2,3,1,0,1,3,8,1,27,1,9,1,1,3,0,2,3,0,1,56,202200040564,0
1,3,3,2,1,1,1,0,1,2,6,1,94,2,1,1,2,3,0,2,5,0,0,22,202200040565,0
5,3,3,2,1,1,1,0,1,2,6,1,94,2,1,1,2,3,0,2,5,0,1,21,202200040565,0
4,3,2,2,1,2,1,0,3,3,8,1,60,1,1,1,7,4,16,0,0,0,1,41,202200040566,0
1,3,2,2,1,1,1,5,1,3,7,2,85,1,2,1,3,4,0,2,1,0,0,48,202200040567,0
1,3,2,2,1,1,1,5,1,3,7,2,85,1,2,1,3,4,0,2,1,0,1,27,202200040567,0
0,2,3,4,1,1,2,0,1,3,2,4,972,1,1,2,2,3,0,2,4,0,1,32,202200040568,0
0,2,3,4,1,1,2,0,1,3,2,4,972,1,1,2,2,3,0,2,4,0,1,56,202200040568,0
0,3,3,4,1,1,1,0,5,2,6,5,93,2,1,1,6,0,1,0,1,0,1,37,202200040569,0
9,2,-1,2,1,1,1,0,1,2,2,1,972,2,9,1,6,4,0,1,0,1,1,21,202200040571,0
4,3,2,2,2,1,1,9,1,2,7,1,38,2,1,1,3,0,0,9,7,0,1,36,202200040572,0
4,3,2,2,2,1,1,9,1,2,7,1,38,2,1,1,3,0,0,9,7,0,1,26,202200040572,0
5,1,3,2,1,1,1,0,1,4,8,3,83,1,1,1,7,3,0,0,9,0,0,21,202200040573,0
5,3,2,2,1,2,1,0,1,3,7,1,34,1,1,1,1,3,0,2,1,0,1,19,202200040575,0
1,3,2,2,1,2,1,0,1,3,7,1,34,1,1,1,1,3,0,2,1,0,1,44,202200040575,0
-1,4,2,2,1,1,1,0,1,2,2,1,97,2,1,1,6,4,0,2,4,0,0,21,202200040578,0
0,4,2,2,1,1,1,0,1,2,2,1,97,2,1,1,6,4,0,2,4,0,1,49,202200040578,0
5,4,2,2,1,1,1,0,1,2,2,3,87,1,1,1,6,3,13,0,1,0,1,37,202200040582,0
5,1,3,3,1,1,1,0,3,4,7,3,28,1,1,1,6,3,0,0,1,0,1,21,202200040584,0
0,1,1,2,2,3,1,0,1,2,8,3,92,1,1,1,6,3,4,0,9,0,1,21,202200040585,0
0,3,2,4,1,1,1,0,1,2,6,1,93,2,1,1,3,3,0,2,1,0,1,43,202200040586,0
0,3,2,4,1,1,1,0,1,2,6,1,93,2,1,1,3,3,0,2,1,0,0,24,202200040586,0
5,3,4,3,1,1,1,0,1,2,2,1,87,2,3,1,3,3,0,2,1,0,0,62,202200040587,0
5,3,4,3,1,1,1,0,1,2,2,1,87,2,3,1,3,3,0,2,1,0,1,31,202200040587,0
5,1,3,6,1,1,1,0,1,4,7,1,69,1,1,1,2,3,0,0,5,0,1,33,202200040589,0
5,1,3,6,1,1,1,0,1,4,7,1,69,1,1,1,2,3,0,0,5,0,1,21,202200040589,0
1,1,3,2,1,3,1,0,1,3,8,3,94,1,1,1,6,5,4,0,3,0,1,32,202200040591,0
0,1,3,4,2,1,1,0,2,4,7,1,27,1,1,1,6,3,3,0,9,0,0,54,202200040592,0
0,3,2,4,1,1,1,0,1,2,6,1,93,2,2,1,3,3,0,2,2,0,1,34,202200040593,0
0,3,2,4,1,1,1,0,1,2,6,1,93,2,2,1,3,3,0,2,2,0,1,25,202200040593,0
4,4,2,-1,1,1,1,4,8,1,3,2,91,2,8,1,6,0,15,1,5,1,1,38,202200040594,1
3,4,3,2,1,1,1,9,1,2,2,1,78,2,7,5,6,3,0,1,1,1,1,21,202200040595,0
1,3,2,2,1,3,1,0,1,2,5,1,14,2,1,1,3,5,0,2,3,0,1,67,202200040597,0
1,3,2,2,1,3,1,0,1,2,5,1,14,2,1,1,3,5,0,2,3,0,1,57,202200040597,0
0,3,2,2,1,1,2,0,3,3,2,1,77,1,1,2,6,3,8,0,1,0,0,22,202200040598,0
5,1,2,2,1,3,1,0,2,2,5,1,14,1,1,1,3,0,4,2,3,0,1,41,202200040600,0
4,1,2,2,1,3,1,0,2,2,5,1,14,1,1,1,3,0,4,2,3,0,1,62,202200040600,0
5,4,2,2,1,1,1,9,8,2,2,1,74,2,1,1,6,3,0,1,1,1,0,21,202200040601,0
1,3,2,2,1,1,1,0,4,2,6,1,93,2,9,1,3,3,1,2,2,0,1,48,202200040603,0
0,3,2,2,1,1,1,0,4,2,6,1,93,2,9,1,3,3,1,2,2,0,1,47,202200040603,0
5,1,3,4,1,1,2,0,1,2,8,4,988,2,6,2,6,3,0,1,2,1,1,21,202200040604,0
9,3,2,2,1,1,1,0,1,2,2,1,64,2,3,1,2,3,0,9,4,0,1,21,202200040605,0
9,3,2,2,1,1,1,0,1,2,2,1,64,2,3,1,2,3,0,9,4,0,1,80,202200040605,0
0,3,2,2,1,1,1,0,1,2,7,1,83,2,4,1,1,5,0,2,7,0,1,54,202200040606,0
0,3,2,2,1,1,1,0,1,2,7,1,83,2,4,1,1,5,0,2,7,0,1,21,202200040606,0
0,3,2,2,1,1,1,0,1,2,8,1,973,2,1,1,2,0,0,2,1,0,1,18,202200040607,0
0,3,2,2,1,1,1,0,1,2,8,1,973,2,1,1,2,0,0,2,1,0,1,47,202200040607,0
1,3,2,2,1,1,1,0,1,2,6,1,93,2,3,1,3,3,0,2,3,0,1,54,202200040608,0
0,3,2,2,1,1,1,0,1,2,6,1,93,2,3,1,3,3,0,2,3,0,1,65,202200040608,0
5,4,3,2,1,1,1,5,1,2,2,5,64,2,1,1,3,3,0,2,8,0,1,32,202200040609,0
9,4,3,2,1,1,1,5,1,2,2,5,64,2,1,1,3,3,0,2,8,0,1,17,202200040609,0
5,3,2,3,1,1,1,0,1,2,2,1,64,2,1,1,2,3,0,2,1,0,1,27,202200040612,0
0,3,2,3,1,1,1,0,1,2,2,1,64,2,1,1,2,3,0,2,1,0,1,51,202200040612,0
5,2,3,4,1,1,1,3,1,4,7,3,71,1,1,1,2,5,0,2,6,0,1,59,202200040613,1
1,2,3,4,1,1,1,3,1,4,7,3,71,1,1,1,2,5,0,2,6,0,1,31,202200040613,1
1,3,2,2,1,1,1,0,1,2,6,1,67,2,1,8,3,3,0,2,3,0,1,57,202200040617,0
1,3,2,2,1,1,1,0,1,2,6,1,67,2,1,8,3,3,0,2,3,0,1,48,202200040617,0
5,4,2,2,1,1,1,0,1,2,8,1,69,2,3,1,3,3,0,2,3,0,1,48,202200040618,0
0,4,2,2,1,1,1,0,1,2,8,1,69,2,3,1,3,3,0,2,3,0,1,26,202200040618,0
0,4,2,2,1,1,1,0,1,2,6,1,93,2,2,1,3,3,0,2,3,0,1,28,202200040620,0
0,4,2,2,1,1,1,0,1,2,6,1,93,2,2,1,3,3,0,2,3,0,0,23,202200040620,0
5,4,2,2,1,1,1,0,1,2,2,5,59,2,1,1,6,3,1,0,1,0,1,21,202200040623,0
5,3,2,2,1,1,1,0,1,3,7,1,33,2,1,1,1,3,0,2,3,0,1,21,202200040625,1
4,3,2,2,1,1,1,0,1,3,7,1,33,2,1,1,1,3,0,2,3,0,1,56,202200040625,1
-1,3,3,4,1,1,1,0,1,3,8,1,91,2,1,1,5,3,0,2,4,0,0,21,202200040626,0
5,3,3,4,1,1,1,0,1,3,8,1,91,2,1,1,5,3,0,2,4,0,0,21,202200040626,0
5,3,3,4,1,1,1,0,1,3,8,1,91,2,1,1,5,3,0,2,4,0,0,27,202200040626,0
5,3,3,4,1,1,1,0,1,3,8,1,91,2,1,1,5,3,0,2,4,0,1,21,202200040626,0
5,3,3,4,1,1,1,0,1,3,8,1,91,2,1,1,5,3,0,2,4,0,1,73,202200040626,0
4,3,2,4,1,1,1,0,1,2,6,1,92,2,1,1,3,3,0,2,5,0,1,49,202200040627,0
1,3,2,4,1,1,1,0,1,2,6,1,92,2,1,1,3,3,0,2,5,0,1,45,202200040627,0
1,4,2,2,1,1,1,0,1,1,2,1,58,2,1,1,2,3,0,2,5,0,1,40,202200040628,0
0,4,2,2,1,1,1,0,1,1,2,1,58,2,1,1,2,3,0,2,5,0,1,40,202200040628,0
5,3,2,2,1,1,1,0,1,3,7,2,33,1,1,1,6,3,0,1,2,1,1,21,202200040629,0
0,3,2,2,1,1,1,0,1,2,6,5,92,2,1,1,6,0,0,2,1,0,1,51,202200040630,0
5,3,2,2,2,1,1,0,3,2,8,1,83,1,1,1,7,5,9,0,2,0,1,21,202200040631,0
0,4,2,2,2,2,1,-1,8,2,8,1,76,2,1,1,6,3,3,0,9,0,1,33,202200040632,0
1,3,3,4,1,1,1,0,1,4,7,1,85,1,1,1,4,4,0,2,1,0,1,26,202200040634,0
5,3,3,4,1,1,1,0,1,4,7,1,85,1,1,1,4,4,0,2,1,0,0,33,202200040634,0
5,3,3,4,1,1,1,0,1,4,7,1,85,1,1,1,4,4,0,2,1,0,0,37,202200040634,0
5,4,2,2,1,2,1,0,1,2,2,5,51,2,9,1,1,3,1,0,1,0,1,21,202200040635,0
5,4,2,2,1,2,1,0,1,2,2,5,51,2,9,1,1,3,1,0,1,0,0,21,202200040635,0
0,2,1,3,1,1,1,0,1,2,6,5,92,2,1,1,2,4,0,2,0,0,1,50,202200040636,0
0,2,1,3,1,1,1,0,1,2,6,5,92,2,1,1,2,4,0,2,0,0,1,28,202200040636,0
0,4,2,2,1,1,1,9,5,2,8,5,69,2,3,1,3,2,0,2,0,0,1,21,202200040637,0
-1,4,2,2,1,1,1,9,5,2,8,5,69,2,3,1,3,2,0,2,0,0,0,21,202200040637,0
2,4,3,2,1,1,1,0,1,1,2,1,49,2,1,1,6,3,0,1,3,1,0,21,202200040639,0
4,4,2,2,1,2,1,0,1,1,8,5,64,2,2,1,3,0,0,2,7,0,1,32,202200040640,0
5,4,2,2,1,2,1,0,1,1,8,5,64,2,2,1,3,0,0,2,7,0,1,43,202200040640,0
5,5,2,0,1,1,1,6,8,1,6,1,92,2,9,1,3,3,0,2,2,0,0,40,202200040641,0
9,5,2,0,1,1,1,6,8,1,6,1,92,2,9,1,3,3,0,2,2,0,1,15,202200040641,0
0,1,3,4,1,1,1,0,1,4,7,1,33,1,1,1,6,3,13,0,7,0,1,52,202200040642,0
1,4,2,2,1,1,1,0,1,1,2,1,49,2,1,1,7,4,0,2,0,0,1,24,202200040643,0
4,4,2,2,1,1,1,0,1,1,2,1,49,2,1,1,7,4,0,2,0,0,1,39,202200040643,0
3,5,-1,0,1,1,1,0,8,1,8,1,64,2,1,1,6,3,0,1,1,1,1,79,202200040644,0
5,1,2,2,1,2,1,0,1,2,7,1,91,1,1,1,7,5,0,0,0,0,1,27,202200040645,0
1,4,2,2,1,1,1,0,1,2,6,1,92,2,1,1,2,3,0,2,1,0,1,34,202200040646,0
3,4,2,2,1,1,1,0,1,2,6,1,92,2,1,1,2,3,0,2,1,0,1,21,202200040646,0
5,3,2,2,1,1,1,0,3,2,2,5,47,2,1,1,6,3,2,0,8,0,1,21,202200040648,0
0,1,3,3,1,1,1,0,1,3,7,1,92,1,1,1,2,4,0,2,1,0,1,59,202200040650,0
0,1,3,3,1,1,1,0,1,3,7,1,92,1,1,1,2,4,0,2,1,0,1,59,202200040650,0
0,3,1,2,1,1,1,0,1,1,6,1,92,2,1,1,2,4,0,2,4,0,1,37,202200040654,0
